Addresses,Latitude,Longitude,Accuracy Score,Accuracy Type,Number,Street,Unit Type,Unit Number,City,State,County,Zip,Country,Source
"200 E WATER ST, Charlottesville, VA",38.02935,-78.480554,1,rooftop,200,E Water St,,,Charlottesville,VA,Albemarle County,22901,US,City of Charlottesville
"600 E MARKET ST, Charlottesville, VA",38.030267,-78.477549,1,range_interpolation,600,Market St E,,,Charlottesville,VA,Albemarle County,22902,US,TIGER/Line® dataset from the US Census Bureau
"1400 JEFFERSON PARK AVE, Charlottesville, VA",38.031808,-78.501871,1,rooftop,1400,Jefferson Park Ave,,,Charlottesville,VA,Albemarle County,22901,US,City of Charlottesville
"1600 KENWOOD LN, Charlottesville, VA",38.057158,-78.478351,1,rooftop,1600,Kenwood Ln,,,Charlottesville,VA,Albemarle County,22901,US,City of Charlottesville
"1200 EMMET ST N, Charlottesville, VA",38.052819,-78.498406,1,rooftop,1200,Emmet St N,,,Charlottesville,VA,Albemarle County,22903,US,City of Charlottesville
"1000 CHERRY AVE, Charlottesville, VA",38.026722,-78.497519,1,rooftop,1000,Cherry Ave,,,Charlottesville,VA,Albemarle County,22903,US,City of Charlottesville
"200 E WATER ST, Charlottesville, VA",38.02935,-78.480554,1,rooftop,200,E Water St,,,Charlottesville,VA,Albemarle County,22901,US,City of Charlottesville
"1000 PARK ST, Charlottesville, VA",38.040967,-78.470963,1,rooftop,1000,Park St,,,Charlottesville,VA,Albemarle County,22901,US,City of Charlottesville
"200 E WATER ST, Charlottesville, VA",38.02935,-78.480554,1,rooftop,200,E Water St,,,Charlottesville,VA,Albemarle County,22901,US,City of Charlottesville
"600 PARK ST, Charlottesville, VA",38.034618,-78.475628,1,range_interpolation,600,Park St,,,Charlottesville,VA,Albemarle County,22902,US,TIGER/Line® dataset from the US Census Bureau
"2100 BARRACKS RD, Charlottesville, VA",38.052715,-78.499043,1,range_interpolation,2100,Barracks Rd,,,Charlottesville,VA,Albemarle County,22903,US,TIGER/Line® dataset from the US Census Bureau
"900 HENRY AVE, Charlottesville, VA",38.038906,-78.48683,1,rooftop,900,Henry Ave,,,Charlottesville,VA,Albemarle County,22902,US,City of Charlottesville
"1400 MIDLAND ST, Charlottesville, VA",38.020478,-78.467982,1,rooftop,1400,Midland St,,,Charlottesville,VA,Albemarle County,22902,US,City of Charlottesville
"100 ELLIEWOOD AVE, Charlottesville, VA",38.03573,-78.500873,1,rooftop,100,Elliewood Ave,,,Charlottesville,VA,Albemarle County,22903,US,Virginia Geographic Information Network (VGIN)
"300 W MAIN ST, Charlottesville, VA",38.030167,-78.485534,1,rooftop,300,W Main St,,,Charlottesville,VA,Albemarle County,22902,US,City of Charlottesville
"300 VALLEY RD EXT, Charlottesville, VA",37.798844,-78.49535,0.3,rooftop,300,Valley St,,,Scottsville,VA,Albemarle County,24590,US,Virginia Geographic Information Network (VGIN)
"1000 PARK ST, Charlottesville, VA",38.040967,-78.470963,1,rooftop,1000,Park St,,,Charlottesville,VA,Albemarle County,22901,US,City of Charlottesville
"500 COMMERCE ST, Charlottesville, VA",38.031733,-78.48746,1,range_interpolation,500,Commerce St,,,Charlottesville,VA,Albemarle County,22903,US,TIGER/Line® dataset from the US Census Bureau
"600 E MAIN ST, Charlottesville, VA",38.030966,-78.488496,0.8,rooftop,600,W Main St,,,Charlottesville,VA,Albemarle County,22903,US,Virginia Geographic Information Network (VGIN)
"2700 JEFFERSON PARK AVE, Charlottesville, VA",38.017008,-78.511962,1,rooftop,2700,Jefferson Park Ave,,,Charlottesville,VA,Albemarle County,22903,US,City of Charlottesville
"800 HARDY DR, Charlottesville, VA",38.033559,-78.490241,1,range_interpolation,800,Hardy Dr,,,Charlottesville,VA,Albemarle County,22903,US,TIGER/Line® dataset from the US Census Bureau
"400 4TH ST NW, Charlottesville, VA",38.033577,-78.485453,1,range_interpolation,400,4th St NW,,,Charlottesville,VA,Albemarle County,22903,US,TIGER/Line® dataset from the US Census Bureau
"100 HARMON ST, Charlottesville, VA",38.027375,-78.512386,1,rooftop,100,Harmon St,,,Charlottesville,VA,Albemarle County,22901,US,City of Charlottesville
"1400 MELBOURNE RD, Charlottesville, VA",38.052489,-78.475702,1,rooftop,1400,Melbourne Rd,,,Charlottesville,VA,Albemarle County,22902,US,City of Charlottesville
"600 PRESTON AVE, Charlottesville, VA",38.034938,-78.486011,1,rooftop,600,Preston Ave,,,Charlottesville,VA,Albemarle County,22903,US,City of Charlottesville
"400 HEDGE ST, Charlottesville, VA",38.03345,-78.476995,1,range_interpolation,400,Hedge St,,,Charlottesville,VA,Albemarle County,22902,US,TIGER/Line® dataset from the US Census Bureau
"1100 ALTAVISTA AVE, Charlottesville, VA",38.017307,-78.47547,1,rooftop,1100,Altavista Ave,,,Charlottesville,VA,Albemarle County,22902,US,City of Charlottesville
"200 E MARKET ST, Charlottesville, VA",38.031121,-78.480304,1,rooftop,200,E Market St,,,Charlottesville,VA,Albemarle County,22902,US,City of Charlottesville
"200 RIDGE ST, Charlottesville, VA",38.029765,-78.485528,1,range_interpolation,200,State Rte 631,,,Charlottesville,VA,Albemarle County,22902,US,TIGER/Line® dataset from the US Census Bureau
"1000 PRESTON AVE, Charlottesville, VA",38.039186,-78.491586,1,rooftop,1000,Preston Ave,,,Charlottesville,VA,Albemarle County,22901,US,City of Charlottesville
"1100 EMMET ST N, Charlottesville, VA",38.051498,-78.5002,1,range_interpolation,1100,Emmet St N,,,Charlottesville,VA,Albemarle County,22903,US,TIGER/Line® dataset from the US Census Bureau
"1500 VIRGINIA AVE, Charlottesville, VA",38.038053,-78.498689,1,rooftop,1500,Virginia Ave,,,Charlottesville,VA,Albemarle County,22901,US,City of Charlottesville
"400 MONTICELLO RD, Charlottesville, VA",38.025401,-78.476047,1,range_interpolation,400,Monticello Rd,,,Charlottesville,VA,Albemarle County,22902,US,TIGER/Line® dataset from the US Census Bureau
"1000 LINDEN AVE, Charlottesville, VA",38.014407,-78.470484,1,rooftop,1000,Linden Ave,,,Charlottesville,VA,Albemarle County,22902,US,City of Charlottesville
"600 AVON ST, Charlottesville, VA",38.024908,-78.478858,1,range_interpolation,600,Avon St,,,Charlottesville,VA,Albemarle County,22902,US,TIGER/Line® dataset from the US Census Bureau
"1600 EMMET ST N, Charlottesville, VA",38.057817,-78.493732,1,rooftop,1600,Emmet St N,,,Charlottesville,VA,Albemarle County,22901,US,City of Charlottesville
"100 OLD PRESTON AVE, Charlottesville, VA",38.031221,-78.482987,0.7,range_interpolation,100,Preston Ave,,,Charlottesville,VA,Albemarle County,22903,US,TIGER/Line® dataset from the US Census Bureau
"600 AVON ST, Charlottesville, VA",38.024908,-78.478858,1,range_interpolation,600,Avon St,,,Charlottesville,VA,Albemarle County,22902,US,TIGER/Line® dataset from the US Census Bureau
"800 MERIDIAN ST, Charlottesville, VA",38.021873,-78.476342,1,rooftop,800,Meridian St,,,Charlottesville,VA,Albemarle County,22902,US,City of Charlottesville
"100 14TH ST NW, Charlottesville, VA",38.034122,-78.499326,1,rooftop,100,14th St NW,,,Charlottesville,VA,Albemarle County,22903,US,Virginia Geographic Information Network (VGIN)
"2100 IVY RD, Charlottesville, VA",38.042471,-78.511905,1,rooftop,2100,Ivy Rd,,,Charlottesville,VA,Albemarle County,22902,US,City of Charlottesville
"1600 5TH ST, Charlottesville, VA",38.005285,-78.51689,1,rooftop,1600,5th St,,,Charlottesville,VA,Albemarle County,22902,US,Albemarle
"100 OLD PRESTON AVE, Charlottesville, VA",38.031221,-78.482987,0.7,range_interpolation,100,Preston Ave,,,Charlottesville,VA,Albemarle County,22903,US,TIGER/Line® dataset from the US Census Bureau
"2100 JEFFERSON PARK AVE, Charlottesville, VA",38.02611,-78.513611,1,rooftop,2100,Jefferson Park Ave,,,Charlottesville,VA,Albemarle County,22901,US,City of Charlottesville
"400 4TH ST NW, Charlottesville, VA",38.033577,-78.485453,1,range_interpolation,400,4th St NW,,,Charlottesville,VA,Albemarle County,22903,US,TIGER/Line® dataset from the US Census Bureau
"600 E MARKET ST, Charlottesville, VA",38.030267,-78.477549,1,range_interpolation,600,Market St E,,,Charlottesville,VA,Albemarle County,22902,US,TIGER/Line® dataset from the US Census Bureau
"1200 E HIGH ST, Charlottesville, VA",38.031758,-78.466376,1,range_interpolation,1200,High St E,,,Charlottesville,VA,Albemarle County,22902,US,TIGER/Line® dataset from the US Census Bureau
"1100 EMMET ST, Charlottesville, VA",38.051498,-78.5002,0.9,range_interpolation,1100,Emmet St N,,,Charlottesville,VA,Albemarle County,22903,US,TIGER/Line® dataset from the US Census Bureau
"600 E MARKET ST, Charlottesville, VA",38.030267,-78.477549,1,range_interpolation,600,Market St E,,,Charlottesville,VA,Albemarle County,22902,US,TIGER/Line® dataset from the US Census Bureau
"400 E JEFFERSON ST, Charlottesville, VA",38.031372,-78.478492,0.82,nearest_rooftop_match,402,E Jefferson St,,,Charlottesville,VA,Albemarle County,22902,US,City of Charlottesville
"100 STRATFORD CT, Charlottesville, VA",38.026284,-78.508749,1,range_interpolation,100,Stratford Ct,,,Charlottesville,VA,Albemarle County,22903,US,TIGER/Line® dataset from the US Census Bureau
"2200 NORTH BERKSHIRE RD, Charlottesville, VA",38.063304,-78.497708,1,range_interpolation,2200,N Berkshire Rd,,,Charlottesville,VA,Albemarle County,22901,US,TIGER/Line® dataset from the US Census Bureau
"1700 HYDRAULIC RD, Charlottesville, VA",38.058532,-78.488855,1,range_interpolation,1700,Hydraulic Rd,,,Charlottesville,VA,Albemarle County,22901,US,TIGER/Line® dataset from the US Census Bureau
"2100 MICHIE DR, Charlottesville, VA",38.065057,-78.48225,1,rooftop,2100,Michie Dr,,,Charlottesville,VA,Albemarle County,22901,US,City of Charlottesville
"500 6TH ST SE, Charlottesville, VA",38.026763,-78.47957,1,range_interpolation,500,6th St SE,,,Charlottesville,VA,Albemarle County,22902,US,TIGER/Line® dataset from the US Census Bureau
"500 PARK ST, Charlottesville, VA",38.03394,-78.475337,1,rooftop,500,Park St,,,Charlottesville,VA,Albemarle County,22902,US,City of Charlottesville
"200 14TH ST NW, Charlottesville, VA",38.034794,-78.498909,1,rooftop,200,14th St NW,,,Charlottesville,VA,Albemarle County,22903,US,City of Charlottesville
"200 RIDGE MCINTIRE RD, Charlottesville, VA",38.031294,-78.484883,1,range_interpolation,200,Ridge Mcintire Rd,,,Charlottesville,VA,Albemarle County,22903,US,TIGER/Line® dataset from the US Census Bureau
"100 RIDGE ST, Charlottesville, VA",38.029753,-78.484568,1,rooftop,100,Ridge St,,,Charlottesville,VA,Albemarle County,22901,US,City of Charlottesville
"100 E MARKET ST, Charlottesville, VA",38.031382,-78.481145,1,range_interpolation,100,Market St E,,,Charlottesville,VA,Albemarle County,22902,US,TIGER/Line® dataset from the US Census Bureau
"100 ROBINSON WOODS, Charlottesville, VA",38.043749,-78.491333,1,rooftop,100,Robinson Woods,,,Charlottesville,VA,Albemarle County,22903,US,City of Charlottesville
"100 12 1/2 ST NW, Charlottesville, VA",38.033051,-78.497541,1,range_interpolation,100,12 1/2 St NW,,,Charlottesville,VA,Albemarle County,22903,US,TIGER/Line® dataset from the US Census Bureau
"400 14TH ST NW, Charlottesville, VA",38.037655,-78.497624,1,range_interpolation,400,14th St NW,,,Charlottesville,VA,Albemarle County,22903,US,TIGER/Line® dataset from the US Census Bureau
"600 NORTH AVE, Charlottesville, VA",38.043854,-78.470276,1,range_interpolation,600,North Ave,,,Charlottesville,VA,Albemarle County,22901,US,TIGER/Line® dataset from the US Census Bureau
"1400 MELBOURNE RD, Charlottesville, VA",38.052489,-78.475702,1,rooftop,1400,Melbourne Rd,,,Charlottesville,VA,Albemarle County,22902,US,City of Charlottesville
"600 E MARKET ST, Charlottesville, VA",38.030267,-78.477549,1,range_interpolation,600,Market St E,,,Charlottesville,VA,Albemarle County,22902,US,TIGER/Line® dataset from the US Census Bureau
"900 EMMET ST N, Charlottesville, VA",38.048623,-78.503011,1,rooftop,900,Emmet St N,,,Charlottesville,VA,Albemarle County,22903,US,City of Charlottesville
"100 ELLIOTT AVE, Charlottesville, VA",38.026588,-78.48045,0.33,place,,,,,Charlottesville,VA,Charlottesville city,22902,US,TIGER/Line® dataset from the US Census Bureau
"1800 HYDRAULIC RD, Charlottesville, VA",38.060222,-78.490328,1,range_interpolation,1800,Hydraulic Rd,,,Charlottesville,VA,Albemarle County,22901,US,TIGER/Line® dataset from the US Census Bureau
"500 10 1/2 ST NW, Charlottesville, VA",38.037794,-78.4934,1,rooftop,500,10 1/2 St NW,,,Charlottesville,VA,Albemarle County,22903,US,City of Charlottesville
"1100 5TH ST SW, Charlottesville, VA",38.014495,-78.50005,1,range_interpolation,1100,5th St SW,,,Charlottesville,VA,Albemarle County,22902,US,TIGER/Line® dataset from the US Census Bureau
"1000 ALTAVISTA AVE, Charlottesville, VA",38.018098,-78.477234,1,rooftop,1000,Altavista Ave,,,Charlottesville,VA,Albemarle County,22902,US,City of Charlottesville
"500 E JEFFERSON ST, Charlottesville, VA",38.031613,-78.478148,0.7,range_interpolation,500,Jefferson St,,,Charlottesville,VA,Albemarle County,22902,US,TIGER/Line® dataset from the US Census Bureau
"NA RUN ST, Charlottesville, VA",38.026588,-78.48045,1,place,,,,,Charlottesville,VA,Charlottesville city,22902,US,TIGER/Line® dataset from the US Census Bureau
"300 E JEFFERSON ST, Charlottesville, VA",38.031669,-78.479283,0.8,range_interpolation,300,Jefferson St,,,Charlottesville,VA,Albemarle County,22902,US,TIGER/Line® dataset from the US Census Bureau
"500 W MAIN ST, Charlottesville, VA",38.030788,-78.487892,1,rooftop,500,W Main St,,,Charlottesville,VA,Albemarle County,22903,US,Virginia Geographic Information Network (VGIN)
"1100 E MARKET ST, Charlottesville, VA",38.02816,-78.47218,1,range_interpolation,1100,Market St E,,,Charlottesville,VA,Albemarle County,22902,US,TIGER/Line® dataset from the US Census Bureau
"500 W MAIN ST, Charlottesville, VA",38.030788,-78.487892,1,rooftop,500,W Main St,,,Charlottesville,VA,Albemarle County,22903,US,Virginia Geographic Information Network (VGIN)
"300 11TH ST NW, Charlottesville, VA",38.035696,-78.494993,1,range_interpolation,300,11th St NW,,,Charlottesville,VA,Albemarle County,22903,US,TIGER/Line® dataset from the US Census Bureau
"300 15TH ST NW, Charlottesville, VA",38.036158,-78.499392,1,range_interpolation,300,15th St NW,,,Charlottesville,VA,Albemarle County,22903,US,TIGER/Line® dataset from the US Census Bureau
"1900 EMMET ST N, Charlottesville, VA",38.060855,-78.492224,1,range_interpolation,1900,Emmet St N,,,Charlottesville,VA,Albemarle County,22903,US,TIGER/Line® dataset from the US Census Bureau
"1500 ROSA TER, Charlottesville, VA",38.019814,-78.486029,1,range_interpolation,1500,Rosa Ter,,,Charlottesville,VA,Albemarle County,22902,US,TIGER/Line® dataset from the US Census Bureau
"100 OLD PRESTON AVE, Charlottesville, VA",38.031221,-78.482987,0.7,range_interpolation,100,Preston Ave,,,Charlottesville,VA,Albemarle County,22903,US,TIGER/Line® dataset from the US Census Bureau
"300 E JEFFERSON ST, Charlottesville, VA",38.031669,-78.479283,0.8,range_interpolation,300,Jefferson St,,,Charlottesville,VA,Albemarle County,22902,US,TIGER/Line® dataset from the US Census Bureau
"1500 DAIRY RD, Charlottesville, VA",38.052849,-78.48642,1,range_interpolation,1500,Dairy Rd,,,Charlottesville,VA,Albemarle County,22903,US,TIGER/Line® dataset from the US Census Bureau
"800 HARDY DR, Charlottesville, VA",38.033559,-78.490241,1,range_interpolation,800,Hardy Dr,,,Charlottesville,VA,Albemarle County,22903,US,TIGER/Line® dataset from the US Census Bureau
"500 PATON ST, Charlottesville, VA",38.026937,-78.501907,0.8,nearest_rooftop_match,508,Paton St,,,Charlottesville,VA,Albemarle County,22903,US,Virginia Geographic Information Network (VGIN)
"1000 ST CLAIR AVE, Charlottesville, VA",38.026588,-78.48045,0.33,place,,,,,Charlottesville,VA,Charlottesville city,22902,US,TIGER/Line® dataset from the US Census Bureau
"700 E MAIN ST, Charlottesville, VA",38.029226,-78.47664,1,rooftop,700,E Main St,,,Charlottesville,VA,Albemarle County,22902,US,Virginia Geographic Information Network (VGIN)
"1700 BURNLEY AVE, Charlottesville, VA",38.0427,-78.497684,0.82,nearest_rooftop_match,1702,Burnley Ave,,,Charlottesville,VA,Albemarle County,22903,US,Virginia Geographic Information Network (VGIN)
"300 RIVERSIDE AVE, Charlottesville, VA",38.02387,-78.455313,1,rooftop,300,Riverside Ave,,,Charlottesville,VA,Albemarle County,22902,US,City of Charlottesville
"900 RIVES ST, Charlottesville, VA",38.017745,-78.46969,1,rooftop,900,Rives St,,,Charlottesville,VA,Albemarle County,22902,US,City of Charlottesville
"800 ORANGEDALE AVE, Charlottesville, VA",38.021523,-78.497497,1,rooftop,800,Orangedale Ave,,,Charlottesville,VA,Albemarle County,22903,US,City of Charlottesville
"1500 CARLTON AVE, Charlottesville, VA",38.020895,-78.464037,1,rooftop,1500,Carlton Ave,,,Charlottesville,VA,Albemarle County,22902,US,City of Charlottesville
"900 CHARLTON AVE, Charlottesville, VA",38.038438,-78.487242,1,range_interpolation,900,Charlton Ave,,,Charlottesville,VA,Albemarle County,22903,US,TIGER/Line® dataset from the US Census Bureau
"400 10 1/2 ST NW, Charlottesville, VA",38.037614,-78.492982,1,rooftop,400,10 1/2 St NW,,,Charlottesville,VA,Albemarle County,22903,US,City of Charlottesville
"500 PARK ST, Charlottesville, VA",38.03394,-78.475337,1,rooftop,500,Park St,,,Charlottesville,VA,Albemarle County,22902,US,City of Charlottesville
"1000 GRADY AVE, Charlottesville, VA",38.03877,-78.49157,1,range_interpolation,1000,Grady Ave,,,Charlottesville,VA,Albemarle County,22903,US,TIGER/Line® dataset from the US Census Bureau
"1000 AVON ST, Charlottesville, VA",38.021775,-78.480653,1,rooftop,1000,Avon St,,,Charlottesville,VA,Albemarle County,22902,US,City of Charlottesville
"100 ROOSEVELT BROWN BLVD, Charlottesville, VA",38.026588,-78.48045,0.33,place,,,,,Charlottesville,VA,Charlottesville city,22902,US,TIGER/Line® dataset from the US Census Bureau
"800 BOLLING AVE, Charlottesville, VA",38.022563,-78.478076,1,rooftop,800,Bolling Ave,,,Charlottesville,VA,Albemarle County,22902,US,City of Charlottesville
"1200 AVON ST, Charlottesville, VA",38.020631,-78.481962,1,range_interpolation,1200,Avon St,,,Charlottesville,VA,Albemarle County,22902,US,TIGER/Line® dataset from the US Census Bureau
"700 DELL LN, Charlottesville, VA",38.04404,-78.466042,1,rooftop,700,Dell Ln,,,Charlottesville,VA,Albemarle County,22901,US,City of Charlottesville
"200 CAMELIA DR, Charlottesville, VA",38.013946,-78.510844,1,rooftop,200,Camellia Dr,,,Charlottesville,VA,Albemarle County,22901,US,City of Charlottesville
"100 ROOSEVELT BROWN BLVD, Charlottesville, VA",38.026588,-78.48045,0.33,place,,,,,Charlottesville,VA,Charlottesville city,22902,US,TIGER/Line® dataset from the US Census Bureau
"700 PROSPECT AVE, Charlottesville, VA",38.024646,-78.494399,1,rooftop,700,Prospect Ave,,,Charlottesville,VA,Albemarle County,22903,US,Virginia Geographic Information Network (VGIN)
"1100 EMMET ST N, Charlottesville, VA",38.051498,-78.5002,1,range_interpolation,1100,Emmet St N,,,Charlottesville,VA,Albemarle County,22903,US,TIGER/Line® dataset from the US Census Bureau
"1200 WERTLAND ST, Charlottesville, VA",38.034171,-78.496505,1,rooftop,1200,Wertland St,,,Charlottesville,VA,Albemarle County,22903,US,Virginia Geographic Information Network (VGIN)
"800 MONTROSE AVE, Charlottesville, VA",38.021024,-78.479249,1,rooftop,800,Montrose Ave,,,Charlottesville,VA,Albemarle County,22902,US,City of Charlottesville
"300 E JEFFERSON ST, Charlottesville, VA",38.031669,-78.479283,0.8,range_interpolation,300,Jefferson St,,,Charlottesville,VA,Albemarle County,22902,US,TIGER/Line® dataset from the US Census Bureau
"300 250 BYPASS, Charlottesville, VA",38.026588,-78.48045,0.33,place,,,,,Charlottesville,VA,Charlottesville city,22902,US,TIGER/Line® dataset from the US Census Bureau
"200 W MAIN ST, Charlottesville, VA",38.030748,-78.482695,1,rooftop,200,W Main St,,,Charlottesville,VA,Albemarle County,22901,US,City of Charlottesville
"1400 HAMPTON ST, Charlottesville, VA",38.019047,-78.469152,1,range_interpolation,1400,Hampton St,,,Charlottesville,VA,Albemarle County,22902,US,TIGER/Line® dataset from the US Census Bureau
"1600 MERIDIAN ST, Charlottesville, VA",38.015145,-78.481442,1,range_interpolation,1600,Meridian St,,,Charlottesville,VA,Albemarle County,22902,US,TIGER/Line® dataset from the US Census Bureau
"100 STEWART CIR, Charlottesville, VA",38.043463,-78.49427,1,rooftop,100,Stewart Cir,,,Charlottesville,VA,Albemarle County,22903,US,City of Charlottesville
"2400 KERRY LN, Charlottesville, VA",38.064064,-78.472775,1,rooftop,2400,Kerry Ln,,,Charlottesville,VA,Albemarle County,22901,US,City of Charlottesville
"700 PROSPECT AVE, Charlottesville, VA",38.024646,-78.494399,1,rooftop,700,Prospect Ave,,,Charlottesville,VA,Albemarle County,22903,US,Virginia Geographic Information Network (VGIN)
"1900 GREENBRIER DR, Charlottesville, VA",38.063876,-78.47565,1,range_interpolation,1900,Greenbrier Dr,,,Charlottesville,VA,Albemarle County,22901,US,TIGER/Line® dataset from the US Census Bureau
"200 RIDGE MCINTIRE RD, Charlottesville, VA",38.031294,-78.484883,1,range_interpolation,200,Ridge Mcintire Rd,,,Charlottesville,VA,Albemarle County,22903,US,TIGER/Line® dataset from the US Census Bureau
"800 PRESTON AVE, Charlottesville, VA",38.036342,-78.488528,1,rooftop,800,Preston Ave,,,Charlottesville,VA,Albemarle County,22903,US,City of Charlottesville
"300 11TH ST NW, Charlottesville, VA",38.035696,-78.494993,1,range_interpolation,300,11th St NW,,,Charlottesville,VA,Albemarle County,22903,US,TIGER/Line® dataset from the US Census Bureau
"1100 6TH ST SE, Charlottesville, VA",38.022122,-78.482964,1,range_interpolation,1100,6th St SE,,,Charlottesville,VA,Albemarle County,22902,US,TIGER/Line® dataset from the US Census Bureau
"200 250 BYPASS, Charlottesville, VA",38.026588,-78.48045,0.33,place,,,,,Charlottesville,VA,Charlottesville city,22902,US,TIGER/Line® dataset from the US Census Bureau
"1400 SUNRISE PARK LN, Charlottesville, VA",38.020972,-78.467448,0.81,nearest_rooftop_match,1404,Sunrise Park Ln,,,Charlottesville,VA,Albemarle County,22902,US,Virginia Geographic Information Network (VGIN)
"1600 CHERRY AVE, Charlottesville, VA",38.023922,-78.506549,1,range_interpolation,1600,Cherry Ave,,,Charlottesville,VA,Albemarle County,22903,US,TIGER/Line® dataset from the US Census Bureau
"400 E JEFFERSON ST, Charlottesville, VA",38.031372,-78.478492,0.82,nearest_rooftop_match,402,E Jefferson St,,,Charlottesville,VA,Albemarle County,22902,US,City of Charlottesville
"700 PROSPECT AVE, Charlottesville, VA",38.024646,-78.494399,1,rooftop,700,Prospect Ave,,,Charlottesville,VA,Albemarle County,22903,US,Virginia Geographic Information Network (VGIN)
"300 E MAIN ST, Charlottesville, VA",38.029931,-78.48003,1,rooftop,300,E Main St,,,Charlottesville,VA,Albemarle County,22902,US,Virginia Geographic Information Network (VGIN)
"600 E MARKET ST, Charlottesville, VA",38.030267,-78.477549,1,range_interpolation,600,Market St E,,,Charlottesville,VA,Albemarle County,22902,US,TIGER/Line® dataset from the US Census Bureau
"700 W MAIN ST, Charlottesville, VA",38.031595,-78.489768,1,range_interpolation,700,W Main St,,,Charlottesville,VA,Albemarle County,22903,US,TIGER/Line® dataset from the US Census Bureau
"1400 CHESAPEAKE ST, Charlottesville, VA",38.025704,-78.462858,1,rooftop,1400,Chesapeake St,,,Charlottesville,VA,Albemarle County,22902,US,City of Charlottesville
"1300 W MAIN ST, Charlottesville, VA",38.033404,-78.49779,1,range_interpolation,1300,Main St W,,,Charlottesville,VA,Albemarle County,22903,US,TIGER/Line® dataset from the US Census Bureau
"1900 EMMET ST N, Charlottesville, VA",38.060855,-78.492224,1,range_interpolation,1900,Emmet St N,,,Charlottesville,VA,Albemarle County,22903,US,TIGER/Line® dataset from the US Census Bureau
"1100 5TH ST SW, Charlottesville, VA",38.014495,-78.50005,1,range_interpolation,1100,5th St SW,,,Charlottesville,VA,Albemarle County,22902,US,TIGER/Line® dataset from the US Census Bureau
"900 5TH ST, Charlottesville, VA",38.021234,-78.493889,0.9,range_interpolation,900,5th St SW,,,Charlottesville,VA,Albemarle County,22902,US,TIGER/Line® dataset from the US Census Bureau
"1100 5TH ST SW, Charlottesville, VA",38.014495,-78.50005,1,range_interpolation,1100,5th St SW,,,Charlottesville,VA,Albemarle County,22902,US,TIGER/Line® dataset from the US Census Bureau
"100 MONTE VISTA AVE, Charlottesville, VA",38.017288,-78.512673,1,rooftop,100,Monte Vista Ave,,,Charlottesville,VA,Albemarle County,22903,US,City of Charlottesville
"700 PRESTON AVE, Charlottesville, VA",38.03578,-78.486696,1,range_interpolation,700,Preston Ave,,,Charlottesville,VA,Albemarle County,22903,US,TIGER/Line® dataset from the US Census Bureau
"1000 CHERRY AVE, Charlottesville, VA",38.026722,-78.497519,1,rooftop,1000,Cherry Ave,,,Charlottesville,VA,Albemarle County,22903,US,City of Charlottesville
"600 E MARKET ST, Charlottesville, VA",38.030267,-78.477549,1,range_interpolation,600,Market St E,,,Charlottesville,VA,Albemarle County,22902,US,TIGER/Line® dataset from the US Census Bureau
"300 250 BYPASS, Charlottesville, VA",38.026588,-78.48045,0.33,place,,,,,Charlottesville,VA,Charlottesville city,22902,US,TIGER/Line® dataset from the US Census Bureau
"700 CONCORD AVE, Charlottesville, VA",38.038354,-78.484116,1,rooftop,700,Concord Ave,,,Charlottesville,VA,Albemarle County,22903,US,City of Charlottesville
"900 EMMET ST N, Charlottesville, VA",38.048623,-78.503011,1,rooftop,900,Emmet St N,,,Charlottesville,VA,Albemarle County,22903,US,City of Charlottesville
"800 HARDY DR, Charlottesville, VA",38.033559,-78.490241,1,range_interpolation,800,Hardy Dr,,,Charlottesville,VA,Albemarle County,22903,US,TIGER/Line® dataset from the US Census Bureau
"1100 EMMET ST N, Charlottesville, VA",38.051498,-78.5002,1,range_interpolation,1100,Emmet St N,,,Charlottesville,VA,Albemarle County,22903,US,TIGER/Line® dataset from the US Census Bureau
"200 DICE ST, Charlottesville, VA",38.027886,-78.485134,1,range_interpolation,200,Dice St,,,Charlottesville,VA,Albemarle County,22902,US,TIGER/Line® dataset from the US Census Bureau
"1100 5TH ST SW, Charlottesville, VA",38.014495,-78.50005,1,range_interpolation,1100,5th St SW,,,Charlottesville,VA,Albemarle County,22902,US,TIGER/Line® dataset from the US Census Bureau
"400 4TH ST NE, Charlottesville, VA",38.032137,-78.478169,1,range_interpolation,400,4th St NE,,,Charlottesville,VA,Albemarle County,22902,US,TIGER/Line® dataset from the US Census Bureau
"500 PARK ST, Charlottesville, VA",38.03394,-78.475337,1,rooftop,500,Park St,,,Charlottesville,VA,Albemarle County,22902,US,City of Charlottesville
"1800 EMMET ST N, Charlottesville, VA",38.059769,-78.493071,1,range_interpolation,1800,Emmet St N,,,Charlottesville,VA,Albemarle County,22903,US,TIGER/Line® dataset from the US Census Bureau
"1100 5TH ST SW, Charlottesville, VA",38.014495,-78.50005,1,range_interpolation,1100,5th St SW,,,Charlottesville,VA,Albemarle County,22902,US,TIGER/Line® dataset from the US Census Bureau
"700 PROSPECT AVE, Charlottesville, VA",38.024646,-78.494399,1,rooftop,700,Prospect Ave,,,Charlottesville,VA,Albemarle County,22903,US,Virginia Geographic Information Network (VGIN)
"900 5TH ST SW, Charlottesville, VA",38.021234,-78.493889,1,range_interpolation,900,5th St SW,,,Charlottesville,VA,Albemarle County,22902,US,TIGER/Line® dataset from the US Census Bureau
